marital_status;hours_per_week;age;education;income
Never-married;12;17;11th;<=50K
Divorced;40;35;Assoc-voc;<=50K
Married-civ-spouse;40;26;Some-college;<=50K
Never-married;15;18;11th;<=50K
Married-civ-spouse;42;50;HS-grad;>50K
Never-married;30;25;Bachelors;<=50K
Never-married;50;43;HS-grad;<=50K
Never-married;40;25;HS-grad;<=50K
Widowed;35;65;Some-college;<=50K
Divorced;45;37;Assoc-voc;>50K
Divorced;35;60;9th;<=50K
Divorced;35;50;Masters;<=50K
Never-married;40;25;HS-grad;<=50K
Married-civ-spouse;50;42;Bachelors;>50K
Married-civ-spouse;45;33;Bachelors;<=50K
Married-civ-spouse;50;33;Bachelors;>50K
Divorced;40;52;Some-college;<=50K
Married-civ-spouse;60;39;HS-grad;>50K
Never-married;43;30;Bachelors;<=50K
Never-married;40;23;HS-grad;<=50K
Married-civ-spouse;38;48;Some-college;>50K
Never-married;7;23;HS-grad;<=50K
Never-married;40;19;Some-college;<=50K
Married-civ-spouse;55;45;Some-college;<=50K
Divorced;40;40;10th;<=50K
Divorced;40;54;Some-college;<=50K
Married-civ-spouse;16;68;7th-8th;<=50K
Married-civ-spouse;40;47;5th-6th;>50K
Never-married;40;22;Some-college;<=50K
Never-married;32;36;Bachelors;<=50K
Never-married;8;21;Some-college;<=50K
Married-civ-spouse;40;55;Some-college;>50K
Married-civ-spouse;40;43;HS-grad;<=50K
Divorced;50;51;12th;<=50K
Never-married;40;23;Bachelors;<=50K
Never-married;56;33;Assoc-voc;<=50K
Married-civ-spouse;40;54;9th;<=50K
Never-married;40;29;Some-college;<=50K
Never-married;40;22;HS-grad;<=50K
Never-married;20;22;HS-grad;<=50K
Married-civ-spouse;55;27;Some-college;<=50K
Married-civ-spouse;40;59;HS-grad;>50K
Divorced;20;66;Some-college;<=50K
Never-married;40;25;Bachelors;<=50K
Divorced;45;62;Masters;<=50K
Widowed;32;67;9th;<=50K
Married-civ-spouse;40;51;Masters;>50K
Widowed;35;42;7th-8th;<=50K
Married-civ-spouse;50;24;Bachelors;<=50K
Divorced;54;53;Bachelors;<=50K
Married-civ-spouse;40;24;Assoc-acdm;<=50K
Never-married;30;20;HS-grad;<=50K
Never-married;40;26;HS-grad;<=50K
Never-married;40;21;HS-grad;<=50K
Divorced;40;34;Assoc-acdm;<=50K
Married-civ-spouse;40;46;Bachelors;>50K
Separated;40;58;Bachelors;>50K
Widowed;6;74;10th;<=50K
Never-married;35;19;HS-grad;<=50K
Never-married;10;30;HS-grad;<=50K
Never-married;20;21;Some-college;<=50K
Married-civ-spouse;50;31;Masters;<=50K
Never-married;32;27;Some-college;<=50K
Married-civ-spouse;60;33;Some-college;<=50K
Married-civ-spouse;40;56;HS-grad;<=50K
Married-civ-spouse;50;36;Some-college;>50K
Never-married;20;19;Some-college;<=50K
Married-spouse-absent;90;61;Assoc-acdm;<=50K
Married-civ-spouse;40;31;HS-grad;<=50K
Divorced;36;30;HS-grad;<=50K
Never-married;20;19;Some-college;<=50K
Married-civ-spouse;8;41;HS-grad;<=50K
Never-married;30;20;HS-grad;<=50K
Never-married;25;20;HS-grad;<=50K
Married-civ-spouse;65;35;HS-grad;>50K
Married-civ-spouse;45;40;Bachelors;>50K
Married-civ-spouse;44;46;Bachelors;<=50K
Never-married;40;20;HS-grad;<=50K
Never-married;40;39;Some-college;<=50K
Never-married;15;18;Some-college;<=50K
Married-civ-spouse;65;42;Some-college;<=50K
Never-married;40;25;HS-grad;<=50K
Married-civ-spouse;40;53;10th;<=50K
Married-civ-spouse;40;58;HS-grad;>50K
Never-married;40;25;Bachelors;<=50K
Married-civ-spouse;50;50;HS-grad;>50K
Divorced;30;42;HS-grad;<=50K
Never-married;55;35;HS-grad;<=50K
Divorced;40;38;Some-college;<=50K
Divorced;40;23;HS-grad;<=50K
Never-married;40;24;Bachelors;<=50K
Never-married;40;54;HS-grad;<=50K
Never-married;40;35;HS-grad;<=50K
Married-civ-spouse;60;37;Bachelors;>50K
Widowed;40;55;Bachelors;<=50K
Married-civ-spouse;40;26;11th;<=50K
Never-married;30;20;10th;<=50K
Married-civ-spouse;99;31;Prof-school;<=50K
Married-civ-spouse;40;26;HS-grad;<=50K
Married-civ-spouse;40;61;Some-college;<=50K
Separated;15;80;1st-4th;<=50K
Married-civ-spouse;20;55;Masters;>50K
Divorced;30;42;Assoc-voc;<=50K
Married-civ-spouse;30;70;HS-grad;<=50K
Married-civ-spouse;40;39;HS-grad;<=50K
Married-civ-spouse;50;36;Bachelors;>50K
Married-civ-spouse;40;50;HS-grad;<=50K
Never-married;40;19;Some-college;<=50K
Married-civ-spouse;40;50;Bachelors;>50K
Never-married;40;30;Bachelors;<=50K
Never-married;75;23;HS-grad;<=50K
Married-civ-spouse;40;58;Assoc-voc;>50K
Married-civ-spouse;45;44;Masters;>50K
Never-married;20;18;12th;<=50K
Never-married;30;19;12th;<=50K
Never-married;40;20;HS-grad;<=50K
Never-married;55;28;Bachelors;<=50K
Divorced;40;43;Assoc-voc;<=50K
Divorced;40;32;Some-college;<=50K
Married-civ-spouse;48;47;Some-college;>50K
Never-married;40;40;Some-college;<=50K
Never-married;15;20;Some-college;<=50K
Married-civ-spouse;55;52;HS-grad;<=50K
Never-married;40;22;Assoc-acdm;<=50K
Never-married;40;22;HS-grad;<=50K
Separated;60;40;HS-grad;>50K
Married-civ-spouse;40;58;HS-grad;<=50K
Never-married;45;24;Bachelors;<=50K
Widowed;40;51;7th-8th;<=50K
Married-civ-spouse;50;59;Some-college;>50K
Divorced;60;34;Bachelors;>50K
Married-civ-spouse;40;30;10th;<=50K
Widowed;11;66;10th;<=50K
Never-married;40;25;Some-college;<=50K
Divorced;40;45;HS-grad;<=50K
Never-married;40;21;HS-grad;<=50K
Separated;40;27;HS-grad;<=50K
Never-married;15;18;HS-grad;<=50K
Divorced;60;49;Masters;<=50K
Separated;50;27;HS-grad;<=50K
Never-married;40;23;Some-college;<=50K
Never-married;50;45;Some-college;<=50K
Never-married;48;36;Some-college;<=50K
Married-civ-spouse;40;40;Bachelors;>50K
Never-married;70;18;11th;<=50K
Separated;40;36;12th;<=50K
Married-civ-spouse;45;40;HS-grad;<=50K
Divorced;70;27;HS-grad;<=50K
Married-civ-spouse;40;26;Bachelors;<=50K
Never-married;25;17;11th;<=50K
Married-civ-spouse;35;40;Masters;>50K
Widowed;36;31;HS-grad;<=50K
Married-civ-spouse;50;43;Some-college;>50K
Married-civ-spouse;60;35;HS-grad;>50K
Married-civ-spouse;42;34;Some-college;>50K
Never-married;48;42;HS-grad;<=50K
Married-civ-spouse;48;56;Assoc-voc;>50K
Never-married;40;19;Some-college;<=50K
Never-married;9;23;Some-college;<=50K
Married-civ-spouse;60;45;Some-college;<=50K
Separated;20;65;HS-grad;<=50K
Never-married;45;25;HS-grad;<=50K
Married-spouse-absent;40;47;HS-grad;<=50K
Never-married;40;31;Bachelors;>50K
Never-married;40;20;HS-grad;<=50K
Married-civ-spouse;40;43;Some-college;>50K
Married-civ-spouse;40;24;Assoc-voc;<=50K
Never-married;35;19;HS-grad;<=50K
Divorced;40;31;Assoc-voc;<=50K
Married-civ-spouse;60;53;Some-college;>50K
Divorced;40;32;HS-grad;<=50K
Never-married;40;25;HS-grad;<=50K
Never-married;40;28;9th;<=50K
Married-civ-spouse;50;55;Assoc-voc;>50K
Never-married;20;22;HS-grad;<=50K
Married-civ-spouse;40;47;7th-8th;<=50K
Never-married;20;21;Some-college;<=50K
Never-married;40;24;Bachelors;<=50K
Married-civ-spouse;60;48;HS-grad;<=50K
Married-civ-spouse;40;41;Bachelors;>50K
Married-civ-spouse;40;33;HS-grad;<=50K
Married-civ-spouse;20;64;Masters;>50K
Never-married;40;29;HS-grad;<=50K
Divorced;43;42;HS-grad;>50K
Married-civ-spouse;40;31;HS-grad;<=50K
Widowed;20;71;HS-grad;<=50K
Never-married;35;22;Assoc-voc;<=50K
Never-married;12;19;HS-grad;<=50K
Married-civ-spouse;25;80;HS-grad;<=50K
Married-civ-spouse;40;42;HS-grad;<=50K
Divorced;60;46;Some-college;<=50K
Married-civ-spouse;48;48;HS-grad;<=50K
Married-civ-spouse;40;45;Some-college;<=50K
Never-married;30;24;9th;<=50K
Married-civ-spouse;75;40;Bachelors;>50K
Married-spouse-absent;40;54;5th-6th;<=50K
Married-civ-spouse;40;56;Bachelors;<=50K
Married-civ-spouse;45;49;Masters;<=50K
Divorced;40;42;Some-college;<=50K
Never-married;30;17;10th;<=50K
Married-civ-spouse;40;29;Bachelors;>50K
Married-civ-spouse;40;37;HS-grad;<=50K
Never-married;40;35;12th;<=50K
Never-married;40;19;HS-grad;<=50K
Married-civ-spouse;40;46;Prof-school;>50K
Divorced;35;67;Some-college;<=50K
Never-married;40;20;Some-college;<=50K
Never-married;40;32;Some-college;<=50K
Never-married;35;19;Some-college;<=50K
Married-civ-spouse;40;38;HS-grad;<=50K
Married-civ-spouse;40;40;7th-8th;<=50K
Never-married;40;21;Some-college;<=50K
Married-civ-spouse;40;30;Some-college;>50K
Married-civ-spouse;80;57;Bachelors;>50K
Married-civ-spouse;60;26;HS-grad;<=50K
Married-civ-spouse;40;44;HS-grad;<=50K
Married-civ-spouse;40;35;Assoc-voc;<=50K
Divorced;48;37;Some-college;<=50K
Married-civ-spouse;40;51;Masters;>50K
Never-married;40;47;Some-college;<=50K
Married-civ-spouse;50;43;Prof-school;>50K
Married-civ-spouse;40;50;HS-grad;<=50K
Married-civ-spouse;15;38;Some-college;<=50K
Married-civ-spouse;50;45;Some-college;>50K
Married-civ-spouse;30;40;Bachelors;<=50K
Married-civ-spouse;50;41;Masters;>50K
Married-civ-spouse;30;57;HS-grad;<=50K
Married-civ-spouse;50;31;Some-college;>50K
Married-civ-spouse;8;68;HS-grad;>50K
Married-civ-spouse;40;41;Some-college;<=50K
Married-civ-spouse;70;36;Masters;>50K
Married-civ-spouse;40;51;HS-grad;>50K
Married-civ-spouse;60;31;Some-college;>50K
Never-married;30;20;Some-college;<=50K
Never-married;40;69;9th;<=50K
Never-married;40;19;HS-grad;<=50K
Never-married;40;27;Some-college;<=50K
Never-married;38;23;Some-college;<=50K
Married-civ-spouse;40;42;Bachelors;<=50K
Married-civ-spouse;50;60;Bachelors;<=50K
Never-married;25;18;Some-college;<=50K
Married-civ-spouse;55;31;Some-college;>50K
Married-civ-spouse;40;51;Masters;>50K
Divorced;32;45;HS-grad;<=50K
Separated;32;46;7th-8th;<=50K
Never-married;40;18;HS-grad;<=50K
Never-married;15;18;HS-grad;<=50K
Divorced;60;47;Masters;>50K
Never-married;30;23;Some-college;<=50K
Married-civ-spouse;90;42;Bachelors;<=50K
Never-married;7;19;Some-college;<=50K
Divorced;38;21;HS-grad;<=50K
Never-married;40;19;Some-college;<=50K
Divorced;40;45;Bachelors;>50K
Divorced;40;31;HS-grad;<=50K
Never-married;40;26;Assoc-voc;<=50K
Divorced;40;28;HS-grad;<=50K
Never-married;40;26;Bachelors;<=50K
Never-married;40;43;HS-grad;<=50K
Separated;37;39;Some-college;<=50K
Divorced;40;43;HS-grad;<=50K
Married-civ-spouse;40;37;5th-6th;<=50K
Married-civ-spouse;40;37;Some-college;>50K
Divorced;40;45;12th;<=50K
Never-married;25;36;Some-college;<=50K
Never-married;41;22;HS-grad;<=50K
Married-civ-spouse;40;33;HS-grad;<=50K
Married-civ-spouse;84;57;Some-college;<=50K
Married-civ-spouse;45;46;Some-college;>50K
Divorced;38;57;Some-college;<=50K
Married-civ-spouse;40;61;5th-6th;<=50K
Married-civ-spouse;40;33;Masters;<=50K
Divorced;45;29;Assoc-voc;<=50K
Married-civ-spouse;55;48;HS-grad;>50K
Married-civ-spouse;40;27;Some-college;<=50K
Married-civ-spouse;50;46;Masters;>50K
Married-civ-spouse;40;41;Some-college;<=50K
Married-civ-spouse;60;46;Bachelors;>50K
Divorced;40;62;HS-grad;<=50K
Never-married;25;21;HS-grad;<=50K
Never-married;50;38;Some-college;<=50K
Divorced;40;40;Bachelors;>50K
Married-civ-spouse;56;39;HS-grad;<=50K
Never-married;30;41;Preschool;<=50K
Married-civ-spouse;30;28;Assoc-acdm;<=50K
Never-married;40;30;Bachelors;<=50K
Never-married;25;26;Masters;<=50K
Married-civ-spouse;20;63;HS-grad;<=50K
Married-civ-spouse;40;40;12th;>50K
Never-married;40;24;HS-grad;<=50K
Never-married;60;31;Bachelors;<=50K
Married-civ-spouse;36;30;Assoc-voc;>50K
Married-civ-spouse;40;42;7th-8th;<=50K
Married-civ-spouse;40;35;Masters;>50K
Never-married;40;38;HS-grad;<=50K
Never-married;40;33;HS-grad;<=50K
Married-civ-spouse;45;33;Assoc-voc;>50K
Married-civ-spouse;40;31;Assoc-acdm;<=50K
Married-civ-spouse;40;26;12th;<=50K
Married-civ-spouse;40;49;5th-6th;<=50K
Never-married;40;50;HS-grad;<=50K
Never-married;35;40;HS-grad;<=50K
Never-married;40;18;12th;<=50K
Divorced;40;46;Bachelors;<=50K
Married-civ-spouse;40;25;Assoc-voc;<=50K
Never-married;40;23;Some-college;<=50K
Married-spouse-absent;40;57;HS-grad;<=50K
Never-married;20;17;10th;<=50K
Never-married;40;30;Bachelors;<=50K
Never-married;40;44;HS-grad;<=50K
Never-married;45;43;Some-college;<=50K
Divorced;55;43;Some-college;<=50K
Married-civ-spouse;40;38;HS-grad;<=50K
Married-civ-spouse;50;48;11th;<=50K
Married-civ-spouse;40;46;Some-college;<=50K
Married-civ-spouse;8;36;Assoc-voc;<=50K
Married-civ-spouse;45;55;Bachelors;>50K
Never-married;40;26;HS-grad;<=50K
Never-married;35;38;Assoc-acdm;<=50K
Never-married;32;31;12th;<=50K
Married-civ-spouse;65;30;Bachelors;>50K
Married-civ-spouse;8;64;Some-college;<=50K
Married-civ-spouse;40;41;Some-college;<=50K
Widowed;40;60;HS-grad;<=50K
Never-married;40;48;10th;<=50K
Married-civ-spouse;40;52;7th-8th;<=50K
Divorced;40;39;HS-grad;<=50K
Widowed;40;64;11th;<=50K
Never-married;43;21;Some-college;<=50K
Never-married;40;17;12th;<=50K
Married-civ-spouse;40;30;Bachelors;>50K
Married-civ-spouse;40;22;Some-college;<=50K
Married-civ-spouse;40;50;Assoc-voc;>50K
Married-civ-spouse;32;36;Some-college;>50K
Married-civ-spouse;37;21;HS-grad;<=50K
Married-civ-spouse;72;43;5th-6th;<=50K
Never-married;18;19;Some-college;<=50K
Never-married;25;19;Some-college;<=50K
Married-civ-spouse;40;29;HS-grad;<=50K
Married-civ-spouse;50;48;HS-grad;<=50K
Divorced;40;39;HS-grad;<=50K
Married-civ-spouse;50;23;Masters;>50K
Never-married;50;26;Bachelors;<=50K
Married-civ-spouse;40;51;HS-grad;<=50K
Never-married;40;38;HS-grad;<=50K
Married-civ-spouse;60;25;12th;<=50K
Married-civ-spouse;6;22;Assoc-acdm;<=50K
Never-married;30;22;Bachelors;<=50K
Never-married;42;37;Bachelors;<=50K
Divorced;38;48;10th;<=50K
Never-married;10;17;10th;<=50K
Never-married;44;19;HS-grad;<=50K
Never-married;45;46;Doctorate;<=50K
Married-civ-spouse;35;67;HS-grad;<=50K
Never-married;40;43;Bachelors;>50K
Divorced;40;54;Bachelors;<=50K
Separated;30;21;11th;<=50K
Married-civ-spouse;40;66;Bachelors;>50K
Married-civ-spouse;60;46;Some-college;<=50K
Never-married;20;27;HS-grad;<=50K
Married-civ-spouse;99;59;7th-8th;<=50K
Married-civ-spouse;32;54;HS-grad;<=50K
Never-married;39;22;Some-college;<=50K
Married-civ-spouse;40;56;10th;<=50K
Married-civ-spouse;50;35;HS-grad;>50K
Divorced;40;60;Some-college;<=50K
Married-civ-spouse;40;32;Masters;>50K
Married-civ-spouse;40;54;Some-college;>50K
Divorced;40;42;Assoc-acdm;<=50K
Married-civ-spouse;4;59;Bachelors;<=50K
Married-civ-spouse;40;53;HS-grad;<=50K
Divorced;30;27;HS-grad;<=50K
Married-civ-spouse;20;78;7th-8th;<=50K
Never-married;40;55;Masters;<=50K
Separated;40;55;Bachelors;<=50K
Married-civ-spouse;40;35;HS-grad;>50K
Never-married;35;29;5th-6th;<=50K
Never-married;25;20;Some-college;<=50K
Never-married;45;32;Assoc-voc;<=50K
Married-civ-spouse;60;49;Assoc-voc;>50K
Never-married;25;19;7th-8th;<=50K
Widowed;40;71;Assoc-voc;<=50K
Married-civ-spouse;40;63;Bachelors;>50K
Never-married;30;41;HS-grad;<=50K
Married-civ-spouse;40;34;Assoc-acdm;>50K
Divorced;40;46;Assoc-voc;<=50K
Married-civ-spouse;38;47;HS-grad;<=50K
Divorced;40;55;Some-college;<=50K
Divorced;40;33;Assoc-acdm;<=50K
Never-married;40;24;Bachelors;<=50K
Never-married;40;44;Some-college;<=50K
Never-married;40;37;1st-4th;<=50K
Married-civ-spouse;40;56;Masters;>50K
Never-married;60;24;Bachelors;>50K
Separated;35;38;Prof-school;>50K
Divorced;40;36;10th;<=50K
Never-married;40;27;HS-grad;<=50K
Never-married;40;30;10th;<=50K
Married-civ-spouse;65;48;Some-college;>50K
Never-married;40;27;Bachelors;<=50K
Separated;35;26;Assoc-voc;<=50K
Married-civ-spouse;40;62;10th;<=50K
Never-married;40;39;Bachelors;<=50K
Never-married;40;29;HS-grad;<=50K
Married-civ-spouse;48;50;HS-grad;>50K
Married-civ-spouse;40;44;HS-grad;>50K
Married-civ-spouse;40;41;Some-college;<=50K
Married-civ-spouse;40;24;HS-grad;<=50K
Married-civ-spouse;40;43;Some-college;>50K
Widowed;40;51;1st-4th;<=50K
Never-married;36;30;Assoc-acdm;<=50K
Divorced;40;48;Masters;<=50K
Married-civ-spouse;60;42;Prof-school;<=50K
Married-civ-spouse;40;47;Assoc-voc;>50K
Married-civ-spouse;25;18;HS-grad;<=50K
Married-spouse-absent;40;40;HS-grad;<=50K
Never-married;40;36;Some-college;<=50K
Never-married;40;28;Bachelors;<=50K
Never-married;40;46;HS-grad;<=50K
Married-civ-spouse;40;44;Bachelors;>50K
Divorced;40;30;HS-grad;<=50K
Married-civ-spouse;40;58;12th;<=50K
Married-civ-spouse;35;56;Some-college;>50K
Married-civ-spouse;13;69;HS-grad;<=50K
Never-married;40;36;10th;<=50K
Married-civ-spouse;32;44;Prof-school;>50K
Never-married;43;33;7th-8th;<=50K
Married-civ-spouse;40;58;HS-grad;<=50K
Married-civ-spouse;10;64;HS-grad;<=50K
Married-civ-spouse;40;35;Bachelors;>50K
Married-civ-spouse;70;44;Some-college;>50K
Widowed;40;50;HS-grad;<=50K
Married-civ-spouse;40;56;Bachelors;<=50K
Married-civ-spouse;70;31;Some-college;<=50K
Never-married;12;22;Some-college;<=50K
Married-civ-spouse;60;56;Doctorate;>50K
Never-married;20;17;11th;<=50K
Divorced;50;48;HS-grad;<=50K
Married-civ-spouse;40;33;Some-college;<=50K
Divorced;48;37;Masters;<=50K
Never-married;23;25;HS-grad;<=50K
Divorced;40;25;HS-grad;<=50K
Married-civ-spouse;40;22;HS-grad;<=50K
Married-civ-spouse;45;50;Some-college;>50K
Never-married;40;25;Some-college;<=50K
Never-married;20;18;HS-grad;<=50K
Married-civ-spouse;55;34;Some-college;>50K
Married-civ-spouse;48;28;HS-grad;<=50K
Married-civ-spouse;50;55;Some-college;<=50K
Never-married;20;27;HS-grad;<=50K
Never-married;40;36;Doctorate;>50K
Divorced;40;40;HS-grad;<=50K
Divorced;38;59;HS-grad;<=50K
Married-civ-spouse;17;72;Bachelors;<=50K
Married-civ-spouse;40;45;HS-grad;<=50K
Married-civ-spouse;50;34;HS-grad;<=50K
Married-civ-spouse;50;36;Doctorate;<=50K
Never-married;40;23;Bachelors;<=50K
Married-civ-spouse;45;59;HS-grad;<=50K
Never-married;40;42;Bachelors;<=50K
Widowed;40;53;HS-grad;<=50K
Never-married;30;24;Bachelors;<=50K
Widowed;44;48;Masters;<=50K
Married-civ-spouse;47;34;Bachelors;>50K
Never-married;40;29;Assoc-voc;<=50K
Married-civ-spouse;48;35;Some-college;>50K
Divorced;40;48;Some-college;<=50K
Married-civ-spouse;40;33;9th;<=50K
Married-civ-spouse;24;46;Some-college;<=50K
Married-civ-spouse;40;38;Assoc-acdm;>50K
Married-civ-spouse;60;51;Some-college;<=50K
Divorced;40;37;Bachelors;<=50K
Married-civ-spouse;40;42;Assoc-acdm;<=50K
Never-married;40;32;Masters;<=50K
Never-married;8;25;Prof-school;<=50K
Married-civ-spouse;60;59;HS-grad;<=50K
Married-civ-spouse;42;33;Bachelors;<=50K
Divorced;40;61;Bachelors;<=50K
Married-civ-spouse;40;51;HS-grad;>50K
Married-civ-spouse;40;47;Some-college;<=50K
Widowed;8;65;HS-grad;<=50K
Married-civ-spouse;40;64;HS-grad;<=50K
Never-married;12;23;5th-6th;<=50K
Never-married;40;22;12th;<=50K
Married-civ-spouse;50;38;Bachelors;>50K
Married-civ-spouse;70;27;Assoc-voc;<=50K
Married-civ-spouse;52;38;Bachelors;<=50K
Married-civ-spouse;35;29;Some-college;<=50K
Divorced;15;50;Some-college;<=50K
Married-civ-spouse;40;53;Some-college;<=50K
Married-civ-spouse;50;35;Some-college;>50K
Never-married;40;23;Assoc-acdm;<=50K
Married-civ-spouse;44;52;HS-grad;>50K
Married-civ-spouse;70;41;10th;<=50K
Divorced;20;30;Some-college;<=50K
Never-married;50;36;Some-college;<=50K
Never-married;40;33;Assoc-voc;<=50K
Married-civ-spouse;40;41;Bachelors;>50K
Divorced;40;35;HS-grad;<=50K
Divorced;10;30;Some-college;<=50K
Married-civ-spouse;40;22;HS-grad;<=50K
Divorced;30;50;Masters;<=50K
Married-civ-spouse;45;44;Bachelors;<=50K
Never-married;40;29;Assoc-voc;<=50K
Married-civ-spouse;50;35;Bachelors;>50K
Married-civ-spouse;60;62;Bachelors;>50K
Divorced;40;42;HS-grad;<=50K
Never-married;40;35;Some-college;<=50K
Married-civ-spouse;50;24;HS-grad;<=50K
Never-married;40;24;HS-grad;<=50K
Married-civ-spouse;30;28;10th;<=50K
Married-civ-spouse;35;25;Bachelors;<=50K
Married-civ-spouse;40;48;Bachelors;>50K
Married-civ-spouse;40;42;Bachelors;<=50K
Widowed;40;64;HS-grad;<=50K
Never-married;30;21;HS-grad;<=50K
Separated;35;38;10th;<=50K
Married-civ-spouse;40;41;HS-grad;<=50K
Married-civ-spouse;50;46;HS-grad;<=50K
Married-civ-spouse;77;46;Bachelors;<=50K
Never-married;43;51;Assoc-voc;<=50K
Married-civ-spouse;40;33;Bachelors;>50K
Married-civ-spouse;40;47;Some-college;<=50K
Divorced;40;32;HS-grad;<=50K
Never-married;35;20;Some-college;<=50K
Never-married;40;19;Some-college;<=50K
Never-married;30;48;HS-grad;<=50K
Married-civ-spouse;50;20;HS-grad;<=50K
Divorced;40;48;HS-grad;>50K
Never-married;42;22;HS-grad;<=50K
Married-civ-spouse;40;30;Some-college;<=50K
Divorced;40;47;Some-college;<=50K
Divorced;40;53;HS-grad;<=50K
Married-civ-spouse;40;36;Bachelors;<=50K
Married-civ-spouse;30;68;7th-8th;<=50K
Widowed;55;30;Bachelors;>50K
Married-civ-spouse;50;49;Some-college;<=50K
Never-married;40;31;Bachelors;<=50K
Divorced;40;48;Bachelors;<=50K
Divorced;38;42;Some-college;<=50K
Married-civ-spouse;40;64;HS-grad;>50K
Divorced;40;54;Masters;>50K
Married-civ-spouse;40;41;Bachelors;<=50K
Never-married;60;39;Masters;>50K
Divorced;40;39;HS-grad;>50K
Divorced;48;51;Some-college;>50K
Never-married;50;38;Some-college;<=50K
Married-civ-spouse;40;34;HS-grad;<=50K
Married-civ-spouse;60;38;Bachelors;<=50K
Married-civ-spouse;40;64;HS-grad;<=50K
Divorced;38;41;Some-college;<=50K
Married-civ-spouse;40;44;HS-grad;<=50K
Divorced;58;43;HS-grad;<=50K
Divorced;40;42;HS-grad;>50K
Married-civ-spouse;45;27;7th-8th;<=50K
Never-married;56;18;10th;<=50K
Never-married;35;33;5th-6th;<=50K
Never-married;25;19;HS-grad;<=50K
Married-civ-spouse;50;56;Assoc-acdm;<=50K
Never-married;35;24;Some-college;<=50K
Divorced;40;73;7th-8th;<=50K
Never-married;50;41;HS-grad;<=50K
Married-civ-spouse;42;49;10th;>50K
Never-married;40;35;HS-grad;<=50K
Never-married;20;26;HS-grad;<=50K
Never-married;40;30;HS-grad;<=50K
Divorced;40;52;HS-grad;<=50K
Divorced;10;58;HS-grad;<=50K
Never-married;40;33;HS-grad;<=50K
Never-married;24;18;11th;<=50K
Married-civ-spouse;40;52;HS-grad;<=50K
Married-civ-spouse;15;65;Bachelors;<=50K
Never-married;20;18;11th;<=50K
Married-civ-spouse;40;42;HS-grad;<=50K
Married-civ-spouse;72;26;Bachelors;<=50K
Divorced;40;45;HS-grad;<=50K
Married-civ-spouse;43;38;Some-college;>50K
Married-civ-spouse;40;35;HS-grad;<=50K
Divorced;40;42;Masters;<=50K
Married-civ-spouse;60;22;HS-grad;<=50K
Never-married;40;30;Some-college;<=50K
Divorced;40;49;Bachelors;<=50K
Married-civ-spouse;99;41;Assoc-acdm;<=50K
Never-married;40;39;Bachelors;<=50K
Married-civ-spouse;40;28;11th;<=50K
Never-married;30;18;Some-college;<=50K
Married-civ-spouse;40;20;HS-grad;<=50K
Divorced;40;31;HS-grad;<=50K
Married-civ-spouse;60;30;HS-grad;>50K
Never-married;25;21;Some-college;<=50K
Married-civ-spouse;55;52;HS-grad;>50K
Married-civ-spouse;50;42;Bachelors;>50K
Married-civ-spouse;16;63;HS-grad;<=50K
Divorced;40;63;HS-grad;<=50K
Divorced;40;31;HS-grad;<=50K
Married-civ-spouse;40;32;HS-grad;<=50K
Never-married;38;59;HS-grad;<=50K
Never-married;38;39;HS-grad;<=50K
Never-married;40;33;Some-college;<=50K
Married-spouse-absent;40;39;Some-college;>50K
Married-civ-spouse;50;50;Masters;>50K
Married-civ-spouse;48;31;Some-college;<=50K
Married-civ-spouse;40;31;Some-college;<=50K
Divorced;40;55;HS-grad;<=50K
Divorced;40;63;Some-college;<=50K
Married-civ-spouse;50;47;HS-grad;>50K
Married-civ-spouse;45;34;10th;>50K
Divorced;40;28;HS-grad;<=50K
Never-married;60;25;Bachelors;<=50K
Never-married;40;27;Some-college;<=50K
Never-married;15;66;Some-college;<=50K
Married-civ-spouse;55;39;Bachelors;>50K
Never-married;30;23;Some-college;<=50K
Never-married;40;57;5th-6th;<=50K
Married-civ-spouse;35;28;Assoc-acdm;<=50K
Married-civ-spouse;40;48;Assoc-voc;>50K
Divorced;40;47;HS-grad;<=50K
Married-civ-spouse;50;47;Bachelors;<=50K
Married-civ-spouse;55;31;HS-grad;<=50K
Married-civ-spouse;50;61;Prof-school;>50K
Never-married;40;21;HS-grad;<=50K
Married-civ-spouse;35;42;Bachelors;<=50K
Married-civ-spouse;40;48;Some-college;<=50K
Never-married;20;33;Bachelors;<=50K
Married-civ-spouse;40;48;Some-college;<=50K
Married-civ-spouse;50;46;Masters;>50K
Married-civ-spouse;40;36;HS-grad;<=50K
Never-married;40;42;Bachelors;<=50K
Never-married;44;21;Some-college;<=50K
Married-civ-spouse;60;48;Some-college;>50K
Married-spouse-absent;40;36;Some-college;>50K
Married-civ-spouse;35;50;Some-college;<=50K
Never-married;35;20;Some-college;<=50K
Married-civ-spouse;50;34;Some-college;<=50K
Married-civ-spouse;40;54;Bachelors;<=50K
Divorced;40;31;Bachelors;<=50K
Never-married;20;18;11th;<=50K
Divorced;30;32;Some-college;<=50K
Married-civ-spouse;40;21;Some-college;<=50K
Separated;36;20;10th;<=50K
Separated;38;54;HS-grad;<=50K
Separated;40;47;Assoc-voc;<=50K
Never-married;45;20;HS-grad;<=50K
Never-married;15;18;11th;<=50K
Never-married;30;22;Some-college;<=50K
Never-married;10;23;Some-college;<=50K
Never-married;40;29;Some-college;<=50K
