marital_status;hours_per_week;age;education;income
Divorced;40;42.0;HS-grad;<=50K
Never-married;40;37.0;Bachelors;<=50K
Never-married;40;32.0;Bachelors;<=50K
Never-married;40;18.0;Some-college;<=50K
Never-married;40;21.0;Some-college;<=50K
Married-civ-spouse;15;67.0;Some-college;>50K
Married-civ-spouse;40;35.0;Some-college;<=50K
Never-married;21;23.0;12th;<=50K
Never-married;30;30.0;11th;<=50K
Married-civ-spouse;40;44.0;HS-grad;>50K
Divorced;40;46.0;HS-grad;<=50K
Never-married;40;36.0;HS-grad;<=50K
Never-married;40;22.0;HS-grad;<=50K
Separated;44;41.0;HS-grad;<=50K
Never-married;40;25.0;Bachelors;<=50K
Never-married;40;21.0;Some-college;<=50K
Married-civ-spouse;99;32.0;Doctorate;<=50K
Divorced;35;49.0;HS-grad;<=50K
Never-married;40;39.0;Assoc-acdm;<=50K
Never-married;40;26.0;Assoc-voc;<=50K
Never-married;16;26.0;Bachelors;<=50K
Married-civ-spouse;40;40.0;10th;<=50K
Separated;40;24.0;Some-college;<=50K
Married-civ-spouse;60;44.0;Doctorate;<=50K
Married-civ-spouse;50;36.0;HS-grad;<=50K
Married-civ-spouse;70;54.0;Bachelors;<=50K
Divorced;40;49.0;10th;<=50K
Married-civ-spouse;45;19.0;9th;<=50K
Divorced;25;39.0;Bachelors;<=50K
Married-civ-spouse;43;38.0;Assoc-voc;<=50K
Married-civ-spouse;50;29.0;Some-college;<=50K
Married-civ-spouse;60;49.0;Bachelors;>50K
Never-married;38;22.0;Some-college;<=50K
Married-civ-spouse;8;34.0;11th;<=50K
Never-married;45;38.0;Bachelors;<=50K
Divorced;35;43.0;HS-grad;<=50K
Married-civ-spouse;40;46.0;HS-grad;>50K
Married-civ-spouse;40;30.0;Bachelors;>50K
Separated;40;50.0;Bachelors;>50K
Married-civ-spouse;40;63.0;HS-grad;<=50K
Never-married;24;25.0;10th;<=50K
Separated;50;39.0;Bachelors;>50K
Separated;45;54.0;10th;>50K
Married-civ-spouse;40;32.0;Masters;>50K
Married-civ-spouse;40;41.0;Some-college;>50K
Never-married;36;21.0;HS-grad;<=50K
Never-married;48;52.0;HS-grad;>50K
Divorced;50;42.0;Masters;>50K
Never-married;20;21.0;Some-college;<=50K
Married-civ-spouse;36;30.0;Some-college;>50K
Never-married;32;44.0;HS-grad;<=50K
Married-civ-spouse;40;41.0;Bachelors;>50K
Married-civ-spouse;65;32.0;Some-college;<=50K
Divorced;21;35.0;HS-grad;<=50K
Divorced;58;30.0;Some-college;<=50K
Never-married;20;46.0;1st-4th;<=50K
Separated;50;42.0;Bachelors;<=50K
Never-married;50;34.0;Masters;<=50K
Never-married;37;25.0;HS-grad;<=50K
Married-civ-spouse;40;51.0;Masters;>50K
Married-civ-spouse;50;29.0;HS-grad;<=50K
Never-married;80;26.0;Bachelors;<=50K
Married-civ-spouse;40;55.0;HS-grad;<=50K
Married-spouse-absent;40;41.0;1st-4th;<=50K
Never-married;16;21.0;Some-college;<=50K
Never-married;20;25.0;Prof-school;<=50K
Never-married;45;24.0;HS-grad;<=50K
Married-civ-spouse;40;45.0;HS-grad;<=50K
Never-married;40;37.0;HS-grad;<=50K
Married-civ-spouse;40;42.0;Some-college;<=50K
Never-married;20;30.0;Bachelors;<=50K
Divorced;70;68.0;11th;<=50K
Never-married;20;19.0;Some-college;<=50K
Divorced;30;51.0;Assoc-acdm;<=50K
Separated;40;60.0;5th-6th;<=50K
Never-married;40;20.0;HS-grad;<=50K
Never-married;18;21.0;Some-college;<=50K
Married-civ-spouse;50;47.0;Prof-school;>50K
Married-civ-spouse;50;43.0;Assoc-acdm;>50K
Divorced;38;43.0;Some-college;<=50K
Married-civ-spouse;40;38.0;Bachelors;<=50K
Never-married;45;28.0;Bachelors;<=50K
Married-civ-spouse;40;29.0;HS-grad;<=50K
Never-married;65;27.0;Bachelors;<=50K
Married-civ-spouse;40;52.0;HS-grad;<=50K
Married-civ-spouse;50;50.0;HS-grad;>50K
Married-civ-spouse;55;55.0;HS-grad;<=50K
Never-married;40;20.0;HS-grad;<=50K
Married-civ-spouse;40;69.0;Some-college;<=50K
Never-married;50;33.0;HS-grad;<=50K
Married-civ-spouse;60;47.0;Masters;>50K
Never-married;12;23.0;Some-college;<=50K
Never-married;23;32.0;Assoc-voc;<=50K
Married-civ-spouse;50;37.0;Bachelors;<=50K
Married-civ-spouse;50;42.0;Doctorate;<=50K
Never-married;40;29.0;Bachelors;<=50K
Never-married;52;46.0;Some-college;<=50K
Never-married;35;31.0;11th;<=50K
Married-civ-spouse;35;36.0;HS-grad;<=50K
Married-civ-spouse;43;37.0;Some-college;<=50K
Divorced;50;44.0;9th;<=50K
Married-civ-spouse;40;64.0;10th;<=50K
Divorced;40;31.0;Some-college;<=50K
Married-civ-spouse;50;35.0;Assoc-acdm;>50K
Married-civ-spouse;50;63.0;Some-college;<=50K
Never-married;40;21.0;Assoc-voc;<=50K
Divorced;20;23.0;Some-college;<=50K
Separated;40;28.0;Some-college;<=50K
Married-civ-spouse;40;42.0;Masters;>50K
Never-married;45;20.0;HS-grad;<=50K
Divorced;40;44.0;Some-college;<=50K
Never-married;30;34.0;HS-grad;<=50K
Never-married;50;29.0;Bachelors;>50K
Married-civ-spouse;60;35.0;Some-college;>50K
Married-civ-spouse;47;34.0;Bachelors;>50K
Never-married;40;21.0;Assoc-acdm;<=50K
Married-civ-spouse;55;52.0;Some-college;>50K
Married-civ-spouse;40;46.0;Bachelors;<=50K
Never-married;40;45.0;Bachelors;<=50K
Never-married;40;55.0;HS-grad;<=50K
Married-civ-spouse;40;47.0;10th;<=50K
Never-married;45;40.0;Bachelors;<=50K
Never-married;40;21.0;Some-college;<=50K
Married-spouse-absent;40;25.0;HS-grad;<=50K
Never-married;35;17.0;10th;<=50K
Married-civ-spouse;40;37.0;Some-college;<=50K
Never-married;38;26.0;Some-college;<=50K
Never-married;55;36.0;Assoc-acdm;<=50K
Divorced;43;40.0;Masters;<=50K
Married-civ-spouse;40;58.0;7th-8th;>50K
Never-married;30;28.0;Bachelors;<=50K
Married-civ-spouse;50;50.0;HS-grad;>50K
Married-civ-spouse;50;40.0;Masters;>50K
Married-civ-spouse;52;34.0;Some-college;<=50K
Married-civ-spouse;40;52.0;11th;<=50K
Separated;8;34.0;HS-grad;<=50K
Never-married;40;20.0;HS-grad;<=50K
Married-civ-spouse;24;64.0;Bachelors;>50K
Married-civ-spouse;40;45.0;HS-grad;>50K
Married-civ-spouse;45;37.0;HS-grad;>50K
Married-civ-spouse;60;53.0;Bachelors;>50K
Married-civ-spouse;40;60.0;1st-4th;>50K
Never-married;40;18.0;Some-college;<=50K
Married-civ-spouse;40;45.0;HS-grad;<=50K
Divorced;30;36.0;HS-grad;<=50K
Never-married;25;21.0;Some-college;<=50K
Never-married;55;24.0;1st-4th;<=50K
Widowed;6;70.0;Bachelors;<=50K
Never-married;40;35.0;HS-grad;<=50K
Never-married;40;20.0;Some-college;<=50K
Married-civ-spouse;84;25.0;HS-grad;>50K
Never-married;40;29.0;HS-grad;<=50K
Married-civ-spouse;40;39.0;Bachelors;<=50K
Never-married;60;32.0;HS-grad;<=50K
Never-married;36;19.0;HS-grad;<=50K
Widowed;20;63.0;Some-college;<=50K
Divorced;29;45.0;Some-college;<=50K
Married-civ-spouse;30;31.0;Some-college;<=50K
Married-civ-spouse;40;31.0;11th;<=50K
Married-civ-spouse;40;37.0;Some-college;<=50K
Never-married;24;19.0;HS-grad;<=50K
Never-married;40;23.0;HS-grad;<=50K
Never-married;40;17.0;10th;<=50K
Married-civ-spouse;60;45.0;Masters;>50K
Never-married;40;27.0;Bachelors;<=50K
Married-civ-spouse;40;57.0;HS-grad;>50K
Married-civ-spouse;40;58.0;Assoc-voc;<=50K
Divorced;40;44.0;Doctorate;<=50K
Married-civ-spouse;70;40.0;Prof-school;>50K
Married-civ-spouse;40;39.0;HS-grad;>50K
Never-married;60;34.0;Assoc-acdm;>50K
Married-civ-spouse;40;51.0;9th;<=50K
Never-married;20;22.0;Bachelors;<=50K
Married-civ-spouse;40;44.0;HS-grad;<=50K
Never-married;27;30.0;HS-grad;<=50K
Never-married;37;46.0;HS-grad;<=50K
Never-married;38;27.0;Some-college;<=50K
Married-civ-spouse;36;47.0;Bachelors;>50K
Married-civ-spouse;50;50.0;Masters;>50K
Married-civ-spouse;45;35.0;Assoc-acdm;<=50K
Married-civ-spouse;40;28.0;HS-grad;<=50K
Married-civ-spouse;40;44.0;Bachelors;>50K
Married-civ-spouse;40;24.0;Assoc-acdm;<=50K
Divorced;30;32.0;Some-college;<=50K
Divorced;40;40.0;Assoc-voc;<=50K
Never-married;40;27.0;Assoc-acdm;<=50K
Never-married;33;20.0;Some-college;<=50K
Married-civ-spouse;32;29.0;Assoc-voc;>50K
Married-civ-spouse;55;47.0;Masters;>50K
Married-civ-spouse;40;30.0;Bachelors;>50K
Married-civ-spouse;40;54.0;HS-grad;>50K
Married-civ-spouse;57;28.0;Bachelors;>50K
Married-civ-spouse;40;28.0;9th;<=50K
Married-civ-spouse;40;44.0;HS-grad;<=50K
Divorced;45;28.0;HS-grad;<=50K
Never-married;40;26.0;Assoc-voc;<=50K
Married-civ-spouse;40;40.0;Some-college;>50K
Never-married;40;20.0;Some-college;<=50K
Divorced;40;47.0;HS-grad;<=50K
Divorced;10;66.0;7th-8th;<=50K
Married-civ-spouse;51;46.0;Bachelors;<=50K
Married-civ-spouse;40;67.0;Some-college;>50K
Married-civ-spouse;20;65.0;11th;<=50K
Married-civ-spouse;60;43.0;Some-college;<=50K
Married-civ-spouse;40;47.0;Bachelors;>50K
Married-civ-spouse;40;42.0;HS-grad;<=50K
Never-married;45;28.0;Bachelors;<=50K
Married-civ-spouse;40;42.0;HS-grad;<=50K
Never-married;19;22.0;HS-grad;<=50K
Divorced;40;43.0;Bachelors;<=50K
Married-civ-spouse;35;23.0;5th-6th;<=50K
Married-spouse-absent;30;29.0;HS-grad;<=50K
Never-married;30;41.0;Assoc-voc;<=50K
Never-married;40;27.0;Bachelors;<=50K
Never-married;50;46.0;Assoc-acdm;<=50K
Widowed;10;59.0;HS-grad;<=50K
Never-married;55;33.0;HS-grad;<=50K
Married-civ-spouse;40;37.0;HS-grad;<=50K
Married-civ-spouse;40;23.0;HS-grad;<=50K
Married-civ-spouse;40;56.0;Prof-school;>50K
Married-civ-spouse;40;66.0;Some-college;>50K
Divorced;40;59.0;Masters;>50K
Widowed;60;46.0;Some-college;<=50K
Never-married;40;31.0;Bachelors;<=50K
Never-married;20;17.0;10th;<=50K
Married-civ-spouse;40;47.0;HS-grad;<=50K
Married-civ-spouse;40;56.0;HS-grad;<=50K
Divorced;40;49.0;HS-grad;<=50K
Never-married;40;24.0;Bachelors;<=50K
Married-civ-spouse;50;58.0;10th;<=50K
Married-civ-spouse;40;36.0;HS-grad;<=50K
Married-civ-spouse;40;34.0;HS-grad;<=50K
Divorced;70;31.0;Bachelors;>50K
Married-civ-spouse;45;57.0;Masters;>50K
Never-married;40;29.0;Assoc-acdm;<=50K
Divorced;50;44.0;HS-grad;<=50K
Never-married;40;23.0;Some-college;<=50K
Married-civ-spouse;60;38.0;Bachelors;<=50K
Married-civ-spouse;40;34.0;HS-grad;<=50K
Never-married;10;20.0;Some-college;<=50K
Married-civ-spouse;40;35.0;Assoc-voc;>50K
Never-married;40;24.0;HS-grad;<=50K
Married-civ-spouse;50;40.0;Bachelors;<=50K
Never-married;40;20.0;Some-college;<=50K
Never-married;12;90.0;HS-grad;<=50K
Never-married;40;41.0;HS-grad;<=50K
Married-civ-spouse;40;41.0;9th;<=50K
Never-married;24;20.0;Some-college;<=50K
Married-civ-spouse;40;56.0;12th;>50K
Never-married;8;20.0;HS-grad;<=50K
Married-civ-spouse;50;39.0;Doctorate;>50K
Separated;58;38.0;Some-college;<=50K
Never-married;40;43.0;Bachelors;<=50K
Married-civ-spouse;38;35.0;Assoc-voc;<=50K
Divorced;30;68.0;Some-college;<=50K
Never-married;45;30.0;11th;>50K
Widowed;25;62.0;HS-grad;<=50K
Married-spouse-absent;54;62.0;HS-grad;<=50K
Never-married;40;40.0;Bachelors;<=50K
Never-married;55;49.0;Prof-school;>50K
Divorced;32;47.0;HS-grad;<=50K
Never-married;40;37.0;Masters;>50K
Married-spouse-absent;35;40.0;Masters;>50K
Separated;35;53.0;HS-grad;<=50K
Married-civ-spouse;40;33.0;HS-grad;<=50K
Married-civ-spouse;40;28.0;Some-college;<=50K
Divorced;60;31.0;Some-college;<=50K
Married-civ-spouse;40;32.0;Bachelors;<=50K
Divorced;35;36.0;7th-8th;<=50K
Married-civ-spouse;52;50.0;HS-grad;<=50K
Married-civ-spouse;54;54.0;HS-grad;>50K
Never-married;36;31.0;Some-college;<=50K
Married-spouse-absent;30;52.0;Bachelors;>50K
Married-civ-spouse;35;57.0;Prof-school;>50K
Married-civ-spouse;40;29.0;Masters;>50K
Never-married;40;47.0;Some-college;<=50K
Never-married;40;42.0;Some-college;<=50K
Never-married;40;22.0;Some-college;<=50K
Married-civ-spouse;50;47.0;Bachelors;<=50K
Never-married;30;22.0;10th;<=50K
Married-civ-spouse;40;29.0;HS-grad;<=50K
Married-civ-spouse;40;43.0;Some-college;>50K
Never-married;35;24.0;HS-grad;<=50K
Divorced;40;48.0;9th;<=50K
Divorced;40;44.0;HS-grad;<=50K
Married-civ-spouse;40;37.0;HS-grad;>50K
Married-civ-spouse;40;56.0;Assoc-voc;>50K
Married-civ-spouse;50;37.0;Assoc-acdm;>50K
Never-married;20;17.0;11th;<=50K
Never-married;40;32.0;HS-grad;<=50K
Divorced;30;38.0;Some-college;<=50K
Married-civ-spouse;50;41.0;HS-grad;<=50K
Married-civ-spouse;50;34.0;Bachelors;>50K
Separated;50;47.0;Some-college;>50K
Married-civ-spouse;40;35.0;HS-grad;<=50K
Divorced;40;52.0;Bachelors;<=50K
Never-married;40;32.0;HS-grad;<=50K
Divorced;35;35.0;Assoc-voc;<=50K
Divorced;40;36.0;Some-college;<=50K
Divorced;40;38.0;Some-college;<=50K
Married-spouse-absent;40;39.0;Bachelors;<=50K
Married-civ-spouse;40;58.0;10th;<=50K
Never-married;40;36.0;Bachelors;<=50K
Married-civ-spouse;50;44.0;HS-grad;>50K
Married-spouse-absent;20;33.0;5th-6th;<=50K
Widowed;40;38.0;Assoc-voc;<=50K
Never-married;40;29.0;HS-grad;<=50K
Divorced;40;58.0;HS-grad;<=50K
Never-married;40;33.0;Assoc-voc;<=50K
Never-married;39;24.0;Some-college;<=50K
Married-civ-spouse;40;42.0;HS-grad;>50K
Married-civ-spouse;40;43.0;Bachelors;>50K
Married-civ-spouse;45;60.0;Bachelors;>50K
Married-civ-spouse;35;69.0;HS-grad;<=50K
Married-civ-spouse;40;37.0;Some-college;<=50K
Married-civ-spouse;40;21.0;Some-college;<=50K
Married-civ-spouse;45;25.0;9th;<=50K
Married-civ-spouse;45;34.0;Assoc-voc;<=50K
Married-civ-spouse;40;51.0;5th-6th;<=50K
Never-married;40;21.0;Some-college;<=50K
Separated;55;50.0;HS-grad;<=50K
Never-married;15;18.0;11th;<=50K
Never-married;30;19.0;10th;<=50K
Never-married;34;32.0;Some-college;<=50K
Married-civ-spouse;40;37.0;HS-grad;<=50K
Married-civ-spouse;40;36.0;11th;<=50K
Married-civ-spouse;35;52.0;10th;<=50K
Never-married;13;18.0;11th;<=50K
Married-civ-spouse;40;57.0;HS-grad;<=50K
Never-married;30;23.0;Some-college;<=50K
Never-married;37;27.0;Assoc-acdm;<=50K
Married-civ-spouse;50;27.0;HS-grad;<=50K
Never-married;50;27.0;Bachelors;<=50K
Married-civ-spouse;40;27.0;Assoc-voc;>50K
Married-civ-spouse;40;32.0;HS-grad;<=50K
Divorced;50;56.0;Some-college;>50K
Never-married;50;29.0;Bachelors;<=50K
Never-married;20;23.0;Some-college;<=50K
Never-married;41;30.0;HS-grad;<=50K
Married-civ-spouse;40;61.0;HS-grad;>50K
Separated;40;42.0;7th-8th;<=50K
Never-married;30;19.0;Some-college;<=50K
Married-civ-spouse;44;42.0;5th-6th;<=50K
Never-married;40;21.0;Some-college;<=50K
Never-married;50;23.0;HS-grad;<=50K
Never-married;20;20.0;Some-college;<=50K
Divorced;38;35.0;Some-college;<=50K
Widowed;12;76.0;7th-8th;<=50K
Never-married;35;20.0;Some-college;<=50K
Married-civ-spouse;40;65.0;Bachelors;>50K
Married-civ-spouse;50;57.0;HS-grad;<=50K
Married-civ-spouse;40;32.0;Some-college;>50K
Married-civ-spouse;45;47.0;Masters;>50K
Never-married;40;36.0;Assoc-acdm;<=50K
Married-civ-spouse;70;36.0;Assoc-acdm;<=50K
Married-civ-spouse;20;64.0;Some-college;<=50K
Never-married;40;37.0;11th;<=50K
Never-married;64;26.0;Bachelors;>50K
Married-civ-spouse;40;33.0;Bachelors;<=50K
Never-married;50;45.0;Some-college;>50K
Married-civ-spouse;40;28.0;HS-grad;<=50K
Divorced;40;32.0;Assoc-voc;<=50K
Never-married;30;19.0;Some-college;<=50K
Never-married;35;25.0;HS-grad;<=50K
Never-married;40;38.0;Some-college;<=50K
Married-civ-spouse;40;32.0;Bachelors;<=50K
Never-married;20;26.0;10th;<=50K
Never-married;25;20.0;Some-college;<=50K
Married-civ-spouse;40;52.0;HS-grad;>50K
Married-civ-spouse;40;33.0;HS-grad;<=50K
Married-civ-spouse;48;63.0;HS-grad;<=50K
Married-civ-spouse;48;56.0;Bachelors;>50K
Widowed;40;67.0;HS-grad;<=50K
Married-civ-spouse;40;58.0;HS-grad;>50K
Never-married;35;26.0;Bachelors;<=50K
Never-married;18;19.0;12th;<=50K
Never-married;40;34.0;HS-grad;<=50K
Married-civ-spouse;10;76.0;Bachelors;<=50K
Never-married;45;24.0;Bachelors;<=50K
Married-civ-spouse;40;51.0;HS-grad;<=50K
Married-civ-spouse;40;28.0;Some-college;>50K
Never-married;40;21.0;11th;<=50K
Separated;80;34.0;HS-grad;<=50K
Divorced;60;50.0;HS-grad;>50K
Divorced;40;31.0;HS-grad;<=50K
Married-civ-spouse;30;47.0;Some-college;>50K
Married-civ-spouse;40;54.0;HS-grad;<=50K
Never-married;24;20.0;HS-grad;<=50K
Never-married;40;23.0;HS-grad;<=50K
Divorced;40;45.0;Masters;<=50K
Married-civ-spouse;40;26.0;Assoc-voc;>50K
Married-civ-spouse;40;45.0;Bachelors;>50K
Married-civ-spouse;40;23.0;Bachelors;<=50K
Never-married;30;19.0;Some-college;<=50K
Never-married;30;28.0;9th;<=50K
Divorced;40;44.0;HS-grad;<=50K
Divorced;40;51.0;7th-8th;<=50K
Divorced;40;46.0;Some-college;<=50K
Married-civ-spouse;40;39.0;Some-college;>50K
Married-civ-spouse;40;58.0;Bachelors;>50K
Never-married;40;23.0;Assoc-voc;<=50K
Married-civ-spouse;40;48.0;HS-grad;<=50K
Never-married;40;20.0;Some-college;<=50K
Married-civ-spouse;40;33.0;HS-grad;<=50K
Never-married;52;19.0;HS-grad;<=50K
Never-married;40;26.0;Some-college;<=50K
Divorced;50;55.0;Some-college;<=50K
Never-married;40;34.0;HS-grad;<=50K
Married-civ-spouse;40;45.0;10th;<=50K
Never-married;40;33.0;HS-grad;<=50K
Married-civ-spouse;40;70.0;HS-grad;<=50K
Married-civ-spouse;40;29.0;Bachelors;>50K
Never-married;20;24.0;Bachelors;<=50K
Never-married;25;37.0;7th-8th;<=50K
Married-civ-spouse;55;32.0;Bachelors;>50K
Never-married;40;35.0;Assoc-acdm;>50K
Divorced;40;36.0;Some-college;<=50K
Never-married;16;19.0;9th;<=50K
Married-civ-spouse;45;43.0;Assoc-acdm;>50K
Never-married;42;25.0;Some-college;<=50K
Married-civ-spouse;35;33.0;1st-4th;<=50K
Never-married;51;26.0;12th;<=50K
Married-civ-spouse;40;30.0;HS-grad;>50K
Married-civ-spouse;48;39.0;Assoc-voc;>50K
Married-civ-spouse;40;61.0;7th-8th;<=50K
Married-civ-spouse;45;27.0;Bachelors;<=50K
Married-civ-spouse;50;40.0;HS-grad;<=50K
Never-married;55;39.0;HS-grad;<=50K
Never-married;40;38.0;HS-grad;<=50K
Widowed;40;33.0;Some-college;<=50K
Never-married;40;22.0;Some-college;<=50K
Never-married;56;20.0;Some-college;<=50K
Never-married;50;18.0;HS-grad;<=50K
Married-civ-spouse;54;51.0;HS-grad;<=50K
Never-married;32;40.0;Assoc-voc;<=50K
Never-married;40;21.0;Some-college;<=50K
Never-married;40;33.0;11th;<=50K
Married-civ-spouse;40;53.0;HS-grad;<=50K
Married-civ-spouse;40;28.0;HS-grad;<=50K
Separated;40;35.0;HS-grad;<=50K
Married-civ-spouse;40;37.0;HS-grad;>50K
Married-civ-spouse;40;54.0;Bachelors;>50K
Married-civ-spouse;38;35.0;HS-grad;<=50K
Married-civ-spouse;40;35.0;Bachelors;>50K
Married-civ-spouse;40;60.0;7th-8th;<=50K
Divorced;50;53.0;Doctorate;<=50K
Never-married;30;19.0;Some-college;<=50K
Married-civ-spouse;56;46.0;HS-grad;>50K
Married-civ-spouse;40;50.0;Masters;<=50K
Divorced;40;40.0;Some-college;<=50K
Never-married;43;24.0;Some-college;<=50K
Separated;40;48.0;Some-college;<=50K
Separated;24;58.0;7th-8th;<=50K
Married-civ-spouse;60;32.0;Assoc-acdm;<=50K
Married-civ-spouse;40;43.0;Some-college;>50K
Widowed;3;81.0;Bachelors;<=50K
Widowed;40;59.0;Some-college;<=50K
Never-married;40;30.0;Bachelors;<=50K
Married-civ-spouse;40;37.0;HS-grad;<=50K
Never-married;12;22.0;Some-college;<=50K
Married-civ-spouse;40;58.0;10th;<=50K
Never-married;50;31.0;Prof-school;<=50K
Never-married;40;25.0;HS-grad;<=50K
Married-civ-spouse;60;46.0;Doctorate;>50K
Married-civ-spouse;20;31.0;Bachelors;<=50K
Divorced;70;37.0;HS-grad;>50K
Married-civ-spouse;20;62.0;Bachelors;>50K
Never-married;40;49.0;Some-college;<=50K
Married-civ-spouse;16;58.0;11th;<=50K
Married-civ-spouse;45;45.0;Bachelors;>50K
Never-married;60;26.0;Bachelors;<=50K
Never-married;25;18.0;11th;<=50K
Married-civ-spouse;40;45.0;Masters;<=50K
Married-civ-spouse;35;63.0;Some-college;>50K
Never-married;50;19.0;HS-grad;<=50K
Married-civ-spouse;48;41.0;Some-college;<=50K
Married-civ-spouse;40;32.0;Some-college;<=50K
Widowed;20;72.0;10th;<=50K
Married-civ-spouse;40;23.0;HS-grad;<=50K
Married-civ-spouse;35;34.0;10th;<=50K
Never-married;20;17.0;10th;<=50K
Never-married;40;25.0;Bachelors;<=50K
Widowed;48;48.0;HS-grad;<=50K
Divorced;40;43.0;Bachelors;<=50K
Divorced;32;47.0;HS-grad;<=50K
Never-married;40;28.0;11th;<=50K
Married-civ-spouse;15;37.0;Some-college;<=50K
Married-civ-spouse;70;46.0;HS-grad;<=50K
Never-married;40;27.0;Prof-school;<=50K
Married-civ-spouse;46;46.0;HS-grad;<=50K
Divorced;40;55.0;HS-grad;<=50K
Married-civ-spouse;48;56.0;7th-8th;<=50K
Divorced;50;46.0;Bachelors;<=50K
Never-married;40;24.0;Bachelors;<=50K
Never-married;35;19.0;HS-grad;<=50K
Never-married;60;39.0;HS-grad;<=50K
Never-married;12;18.0;HS-grad;<=50K
Separated;40;33.0;10th;<=50K
Never-married;45;37.0;Bachelors;<=50K
Married-civ-spouse;55;48.0;Bachelors;>50K
Never-married;10;22.0;Some-college;<=50K
Never-married;40;27.0;Some-college;<=50K
Separated;38;27.0;HS-grad;<=50K
Married-civ-spouse;10;46.0;Bachelors;>50K
Married-civ-spouse;45;44.0;HS-grad;<=50K
Married-civ-spouse;40;37.0;Bachelors;<=50K
Married-civ-spouse;50;52.0;HS-grad;>50K
Married-civ-spouse;60;56.0;Bachelors;<=50K
Divorced;44;25.0;Bachelors;<=50K
Divorced;50;40.0;HS-grad;<=50K
Married-civ-spouse;2;61.0;Masters;>50K
Married-civ-spouse;40;21.0;HS-grad;<=50K
Never-married;45;42.0;Doctorate;<=50K
Divorced;40;47.0;Some-college;<=50K
Married-civ-spouse;55;38.0;Bachelors;>50K
Never-married;50;38.0;HS-grad;<=50K
Married-civ-spouse;40;54.0;HS-grad;<=50K
Married-civ-spouse;40;33.0;HS-grad;<=50K
Married-civ-spouse;50;31.0;Bachelors;<=50K
Married-civ-spouse;40;49.0;Preschool;<=50K
Never-married;45;38.0;Prof-school;>50K
Divorced;40;40.0;Some-college;<=50K
Married-civ-spouse;40;34.0;HS-grad;>50K
Never-married;40;24.0;12th;<=50K
Married-civ-spouse;43;25.0;Some-college;<=50K
Married-civ-spouse;50;55.0;Some-college;<=50K
Divorced;45;49.0;Some-college;<=50K
Married-civ-spouse;50;52.0;Masters;>50K
Married-civ-spouse;40;54.0;Bachelors;>50K
Married-civ-spouse;40;35.0;Some-college;<=50K
Never-married;40;18.0;10th;<=50K
Married-civ-spouse;40;30.0;HS-grad;>50K
Married-civ-spouse;40;26.0;Some-college;<=50K
Never-married;60;29.0;Some-college;<=50K
Never-married;45;27.0;Assoc-voc;<=50K
Divorced;40;56.0;9th;<=50K
Married-civ-spouse;25;48.0;Bachelors;>50K
Married-civ-spouse;15;78.0;Bachelors;<=50K
Married-civ-spouse;33;55.0;HS-grad;<=50K
Widowed;15;75.0;10th;<=50K
Divorced;40;43.0;Bachelors;<=50K
Never-married;50;29.0;Bachelors;>50K
Divorced;40;37.0;HS-grad;<=50K
Married-civ-spouse;40;51.0;Some-college;<=50K
Separated;42;47.0;Masters;<=50K
Married-civ-spouse;60;32.0;HS-grad;<=50K
Married-civ-spouse;45;41.0;HS-grad;<=50K
Separated;20;41.0;HS-grad;<=50K
Married-civ-spouse;8;69.0;Assoc-voc;<=50K
Married-civ-spouse;24;64.0;HS-grad;<=50K
Separated;40;41.0;HS-grad;<=50K
Never-married;24;26.0;HS-grad;<=50K
Married-civ-spouse;40;35.0;Assoc-voc;>50K
Married-civ-spouse;50;42.0;Masters;>50K
Never-married;30;30.0;9th;<=50K
Never-married;55;25.0;Bachelors;<=50K
Divorced;60;39.0;Bachelors;<=50K
Married-civ-spouse;35;77.0;Some-college;<=50K
Married-civ-spouse;50;57.0;HS-grad;<=50K
Married-civ-spouse;30;57.0;HS-grad;<=50K
Married-civ-spouse;40;49.0;HS-grad;>50K
Married-civ-spouse;40;52.0;HS-grad;>50K
Divorced;25;46.0;HS-grad;<=50K
Married-civ-spouse;40;25.0;11th;<=50K
Never-married;40;75.0;Doctorate;<=50K
Never-married;55;33.0;Assoc-voc;<=50K
Married-civ-spouse;40;34.0;Some-college;<=50K
Never-married;20;17.0;9th;<=50K
Never-married;80;40.0;Masters;<=50K
Married-civ-spouse;45;61.0;Some-college;>50K
Never-married;50;32.0;Some-college;>50K
Never-married;40;47.0;Assoc-acdm;<=50K
Never-married;30;24.0;12th;<=50K
Never-married;15;22.0;10th;<=50K
Married-civ-spouse;40;50.0;HS-grad;>50K
